Olaf, 4.0, 0.0, 4.0, 2.0, 6.0, 20.0, 5.0, 0.0, 1.0, 44590.0, 106616.0, 15465.0, 0.0, 43.0, 4.0, 32962.0, 462.0, 136.0, 0.0, 6890.0
Xin Zhao, 1.0, 1.0, 0.0, 1.0, 19.0, 10.0, 6.0, 0.0, 6.0, 36364.0, 36997.0, 7176.0, 623.0, 10.0, 1.0, 16554.0, 191.0, 1.0, 0.0, 1789.0
Nunu, 2.0, 2.0, 0.0, 0.0, 3.0, 8.0, 26.0, 0.0, 0.0, 19321.0, 125830.0, 61455.0, 0.0, 34.0, 18.0, 32712.0, 95.0, 455.0, 91.0, 5180.0
Rengar, 9.0, 7.0, 2.0, 12.0, 42.0, 29.0, 67.0, 2.0, 11.0, 106591.0, 240870.0, 93757.0, 348.0, 147.0, 34.0, 107855.0, 442.0, 1136.0, 0.0, 17389.0
Bard, 1.0, 0.0, 1.0, 0.0, 4.0, 7.0, 13.0, 0.0, 1.0, 10765.0, 14546.0, 3262.0, 0.0, 5.0, 1.0, 8322.0, 87.0, 0.0, 0.0, 1639.0
Ivern, 8.0, 5.0, 3.0, 6.0, 22.0, 23.0, 84.0, 1.0, 4.0, 64262.0, 130696.0, 61443.0, 0.0, 57.0, 32.0, 88506.0, 129.0, 730.0, 12.0, 15805.0
Irelia, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Ashe, 12.0, 5.0, 7.0, 1.0, 45.0, 50.0, 87.0, 1.0, 9.0, 164137.0, 160027.0, 27607.0, 728.0, 103.0, 32.0, 138508.0, 2331.0, 116.0, 0.0, 24388.0
Kalista, 1.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 0.0, 0.0, 6701.0, 9894.0, 1505.0, 497.0, 5.0, 2.0, 11585.0, 187.0, 1.0, 1.0, 1677.0
Vi, 13.0, 4.0, 9.0, 8.0, 38.0, 81.0, 65.0, 1.0, 6.0, 124777.0, 356494.0, 95057.0, 204.0, 149.0, 45.0, 138317.0, 492.0, 1681.0, 29.0, 26478.0
Lee Sin, 14.0, 7.0, 7.0, 16.0, 60.0, 86.0, 90.0, 2.0, 16.0, 136737.0, 470411.0, 126059.0, 103.0, 332.0, 71.0, 157713.0, 445.0, 1519.0, 0.0, 30050.0
Lulu, 12.0, 4.0, 8.0, 2.0, 4.0, 38.0, 84.0, 0.0, 1.0, 50869.0, 138782.0, 30647.0, 0.0, 230.0, 56.0, 90427.0, 310.0, 4.0, 0.0, 22609.0
Amumu, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 14.0, 0.0, 1.0, 15501.0, 27980.0, 11229.0, 0.0, 15.0, 5.0, 13265.0, 38.0, 103.0, 26.0, 2460.0
Morgana, 10.0, 8.0, 2.0, 1.0, 17.0, 27.0, 137.0, 1.0, 2.0, 104511.0, 124815.0, 27815.0, 92.0, 210.0, 71.0, 101696.0, 362.0, 9.0, 0.0, 19580.0
Nocturne, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Diana, 1.0, 0.0, 1.0, 0.0, 5.0, 12.0, 1.0, 0.0, 0.0, 11903.0, 27049.0, 4592.0, 0.0, 6.0, 1.0, 8867.0, 15.0, 76.0, 24.0, 1844.0
Zyra, 9.0, 3.0, 6.0, 3.0, 12.0, 49.0, 75.0, 0.0, 1.0, 158023.0, 152490.0, 25762.0, 0.0, 274.0, 47.0, 93143.0, 279.0, 4.0, 0.0, 20914.0
Viktor, 9.0, 4.0, 5.0, 4.0, 58.0, 35.0, 35.0, 1.0, 13.0, 202397.0, 141426.0, 16360.0, 0.0, 107.0, 12.0, 113622.0, 2026.0, 76.0, 0.0, 18202.0
Miss Fortune, 16.0, 10.0, 6.0, 3.0, 67.0, 35.0, 99.0, 0.0, 18.0, 269875.0, 184544.0, 44530.0, 983.0, 187.0, 43.0, 187617.0, 2958.0, 69.0, 0.0, 31541.0
Cassiopeia, 9.0, 3.0, 6.0, 6.0, 44.0, 36.0, 57.0, 0.0, 9.0, 159444.0, 150209.0, 43470.0, 0.0, 123.0, 20.0, 107994.0, 1803.0, 95.0, 0.0, 18621.0
Twitch, 9.0, 4.0, 5.0, 3.0, 51.0, 31.0, 46.0, 1.0, 11.0, 142266.0, 139833.0, 25365.0, 978.0, 91.0, 29.0, 112573.0, 1922.0, 52.0, 1.0, 18202.0
Nasus, 2.0, 2.0, 0.0, 4.0, 8.0, 5.0, 11.0, 1.0, 2.0, 35033.0, 49975.0, 952.0, 281.0, 27.0, 8.0, 25745.0, 387.0, 22.0, 15.0, 3536.0
Orianna, 30.0, 18.0, 12.0, 21.0, 132.0, 100.0, 275.0, 2.0, 27.0, 568596.0, 413502.0, 58045.0, 0.0, 397.0, 69.0, 388627.0, 6559.0, 322.0, 1.0, 64195.0
Evelynn, 1.0, 1.0, 0.0, 2.0, 2.0, 5.0, 10.0, 0.0, 1.0, 13561.0, 25896.0, 8356.0, 0.0, 11.0, 3.0, 11752.0, 16.0, 123.0, 0.0, 2209.0
Lux, 5.0, 2.0, 3.0, 10.0, 36.0, 22.0, 28.0, 3.0, 6.0, 111352.0, 62328.0, 4506.0, 0.0, 71.0, 6.0, 58150.0, 901.0, 14.0, 0.0, 10023.0
Sion, 3.0, 1.0, 2.0, 0.0, 12.0, 11.0, 16.0, 1.0, 2.0, 40098.0, 75092.0, 28970.0, 0.0, 26.0, 4.0, 30922.0, 509.0, 13.0, 0.0, 5374.0
Camille, 2.0, 0.0, 2.0, 11.0, 10.0, 16.0, 7.0, 0.0, 2.0, 25458.0, 46399.0, 4380.0, 0.0, 16.0, 3.0, 17972.0, 228.0, 4.0, 0.0, 3559.0
Ryze, 7.0, 4.0, 3.0, 17.0, 26.0, 22.0, 35.0, 2.0, 9.0, 101842.0, 112133.0, 24386.0, 1130.0, 104.0, 20.0, 78906.0, 1333.0, 133.0, 0.0, 13581.0
Malphite, 6.0, 2.0, 4.0, 1.0, 14.0, 23.0, 27.0, 0.0, 3.0, 73683.0, 91652.0, 10184.0, 0.0, 72.0, 10.0, 65392.0, 1144.0, 9.0, 0.0, 12099.0
Anivia, 4.0, 4.0, 0.0, 4.0, 25.0, 5.0, 34.0, 1.0, 7.0, 116707.0, 80521.0, 38519.0, 1394.0, 45.0, 2.0, 52576.0, 836.0, 25.0, 6.0, 8068.0
Shen, 7.0, 2.0, 5.0, 2.0, 20.0, 26.0, 54.0, 2.0, 5.0, 71268.0, 163773.0, 13073.0, 0.0, 84.0, 8.0, 69959.0, 1175.0, 2.0, 0.0, 13533.0
Malzahar, 6.0, 1.0, 5.0, 6.0, 18.0, 28.0, 22.0, 0.0, 4.0, 81089.0, 76371.0, 7842.0, 0.0, 102.0, 21.0, 56352.0, 540.0, 11.0, 0.0, 11652.0
Zac, 10.0, 1.0, 9.0, 5.0, 17.0, 51.0, 52.0, 1.0, 4.0, 96037.0, 363424.0, 229512.0, 0.0, 128.0, 47.0, 92060.0, 401.0, 789.0, 27.0, 20003.0
